Name,Team,W,L,QS,ERA,G,GS,SV,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Brent Honeywell",,2,4,,5.11765,31,5,,,51,226,53,31,29,8,21,0,3,40,7.05882,3.70588,1.90476,1.41176,0.176991,0.0929204,0.08407079428434372,0.262376,1.45098,0.292208,0.684713,,,5.13739,0.0505242,-0.0563613,999,,,,"16466"
"Taylor Clarke","MIL",3,3,,4.74645,42,3,,,49.3,216,51,28,26,9,19,1,1,49,8.94523,3.46856,2.57895,1.643,0.226852,0.087963,0.1388888880610466,0.260204,1.41988,0.304348,0.731707,,,4.85747,0.0486061,0.0665165,999,,,,"17611"
"Chandler Jozwiak","MIA",2,2,,4.39421,42,0,,,55.3,241,59,29,27,6,17,1,4,36,5.85895,2.76673,2.11765,0.976492,0.149378,0.0705394,0.07883817702531815,0.268182,1.37432,0.297753,0.695266,,,4.50278,0.0482427,0.164883,999,,,,"sa3017307"
"Nolan Hoffman","BAL",2,1,,4.5283,35,0,,,47.7,205,49,26,24,5,14,0,3,31,5.84906,2.64151,2.21429,0.943396,0.15122,0.0682927,0.08292683213949203,0.260638,1.32075,0.289474,0.660714,,,4.38712,0.0477388,-0.078031,999,,,,"sa3007471"
"Scott Alexander",,4,4,,4.81395,50,6,,,43,190,50,25,23,6,13,3,1,29,6.06977,2.72093,2.23077,1.25581,0.152632,0.0684211,0.08421052992343903,0.284091,1.46512,0.312057,0.695971,,,4.6969,0.0476266,-0.0474753,999,,,,"10591"
"Daysbel Hernández","ATL",3,3,,4.32494,40,0,,,43.7,193,39,22,21,6,24,0,2,51,10.5034,4.94279,2.125,1.2357,0.264249,0.124352,0.13989637047052383,0.233533,1.44165,0.3,0.750916,,,4.49074,0.0470886,0.242075,999,,,,"20271"
"Guillermo Zuñiga","STL",3,2,,4.09938,39,0,,,48.3,211,43,24,22,6,23,1,3,48,8.9441,4.28571,2.08696,1.11801,0.227488,0.109005,0.11848340928554535,0.232432,1.36646,0.282443,0.729167,,,4.49728,0.0445006,0.206411,999,,,,"19588"
"Adisyn Coffey","CHW",2,2,,4.65839,43,0,,,48.3,212,48,27,25,6,22,0,1,39,7.26708,4.09938,1.77273,1.11801,0.183962,0.103774,0.08018868416547775,0.253968,1.44928,0.291667,0.698052,,,4.68361,0.0429547,-0.0592477,999,,,,"sa3014738"
"Ivan Armstrong","LAA",2,3,,4.81361,36,4,,,61.7,275,60,35,33,8,26,0,8,50,7.29335,3.79254,1.92308,1.16694,0.181818,0.0945455,0.08727273344993591,0.248963,1.39384,0.284153,0.681818,,,4.97303,0.0426374,0.142441,999,,,,"sa3006358"
"Gabriel Ponce","TOR",3,4,,4.81836,33,3,,,52.3,237,47,30,28,6,32,1,5,52,8.94837,5.50669,1.625,1.0325,0.219409,0.135021,0.08438819646835327,0.235,1.51052,0.288732,0.694051,,,4.88028,0.0416567,-0.0351386,999,,,,"sa3009985"
"Josh Rogers",,4,8,,5.71792,21,11,,,78.7,354,94,53,50,14,28,0,3,40,4.57433,3.20203,1.42857,1.60102,0.112994,0.079096,0.033898308873176575,0.291022,1.55019,0.297398,0.673828,,,5.7328,0.0415036,0.421077,999,,,,"18510"
"Darwinzon Hernández",,2,2,,4.7806,37,3,,,43.3,195,34,25,23,5,27,0,7,53,11.0162,5.61201,1.96296,1.03926,0.271795,0.138462,0.13333334028720856,0.21118,1.40878,0.281553,0.666667,,,4.66382,0.0407353,-0.0807183,999,,,,"19848"
"Adam Wolf","DET",3,5,,4.97925,29,9,,,72.3,326,75,43,40,9,32,0,8,52,6.47303,3.9834,1.625,1.12033,0.159509,0.0981595,0.061349689960479736,0.262238,1.47994,0.293333,0.677966,,,5.0946,0.0405051,0.132168,999,,,,"sa3007587"
"Paul Gervase","NYM",3,3,,4.61101,36,0,,,52.7,240,43,29,27,5,37,0,5,62,10.5882,6.31879,1.67568,0.85389,0.258333,0.154167,0.1041666567325592,0.217172,1.51803,0.290076,0.69863,,,4.52639,0.0394237,-0.129136,999,,,,"sa3019957"
"Joel Kuhnel","HOU",3,2,,4.40816,42,0,,,49,211,51,26,24,6,15,1,2,36,6.61225,2.7551,2.4,1.10204,0.170616,0.0710901,0.0995260700583458,0.262887,1.34694,0.296053,0.694444,,,4.41831,0.0393601,0.0303398,999,,,,"19995"
"Denny Bentley","MIN",3,3,,4.5666,33,0,,,47.3,211,46,26,24,5,25,1,1,44,8.37209,4.75687,1.76,0.951374,0.208531,0.118483,0.09004738926887512,0.248649,1.50106,0.301471,0.703125,,,4.41783,0.0389912,-0.0729718,999,,,,"sa3007931"
"Osiris German",,2,3,,4.5666,34,0,,,47.3,208,46,26,24,5,19,0,5,41,7.80127,3.61522,2.15789,0.951374,0.197115,0.0913462,0.10576923936605453,0.25,1.37421,0.297101,0.672414,,,4.41783,0.0389828,-0.0729983,999,,,,"sa3003046"
"Brennan Bernardino","BOS",1,2,,5.02326,45,5,,,43,196,45,26,24,6,20,1,5,42,8.7907,4.18605,2.1,1.25581,0.214286,0.102041,0.11224489659070969,0.263158,1.51163,0.317073,0.689046,,,4.85969,0.0374924,0.0420604,999,,,,"16835"
"Logan VanWey","HOU",2,1,,4.3125,39,0,,,48,211,41,25,23,5,25,1,4,48,9,4.6875,1.92,0.9375,0.227488,0.118483,0.10900473594665527,0.225275,1.375,0.27907,0.694915,,,4.42171,0.0367301,0.0771781,999,,,,"sa3019956"
"Lucas Erceg","OAK",3,4,,4.28571,42,0,,,48.3,219,42,25,23,4,30,1,5,52,9.68944,5.59006,1.73333,0.745342,0.237443,0.136986,0.10045662522315979,0.228261,1.49068,0.296875,0.707831,,,4.35235,0.0365333,-0.00511708,999,,,,"19360"
"Albert Abreu",,2,2,,4.47514,38,1,,,54.3,239,47,29,27,7,29,1,4,57,9.44751,4.80663,1.96552,1.16022,0.238494,0.121339,0.1171548143029213,0.228155,1.39963,0.28169,0.70997,,,4.65467,0.0363392,0.0438979,999,,,,"17485"
"Roy Garcia","STL",5,6,,4.32247,37,0,,,58.3,256,53,30,28,6,28,0,4,50,7.7187,4.32247,1.78571,0.926244,0.195312,0.109375,0.0859375,0.236607,1.38937,0.279762,0.702479,,,4.52434,0.0362524,0.144268,999,,,,"sa3002941"
"Zach Pop","TOR",2,2,,4.61101,49,0,,,52.7,229,52,29,27,7,18,0,5,45,7.68501,3.074,2.5,1.19545,0.196507,0.0786026,0.1179039254784584,0.252427,1.32827,0.292208,0.681063,,,4.58331,0.036126,-0.0877736,999,,,,"20185"
"Michael Feliz",,2,2,,4.63087,38,1,,,44.7,193,43,25,23,7,17,0,2,43,8.65772,3.42282,2.52941,1.4094,0.222798,0.0880829,0.1347150281071663,0.247126,1.34228,0.290323,0.697211,,,4.64207,0.0359861,-0.0787022,999,,,,"11903"
"Thaddeus Ward","WSN",1,1,,5.20796,27,7,,,55.3,248,53,34,32,8,27,0,6,46,7.48644,4.39421,1.7037,1.30199,0.185484,0.108871,0.07661290466785431,0.246512,1.44665,0.279503,0.668605,,,5.26227,0.0342919,0.0272995,999,,,,"21513"
"Nash Walters","WSN",3,4,,5.054,38,1,,,46.3,208,44,28,26,6,24,1,4,45,8.7473,4.66523,1.875,1.16631,0.216346,0.115385,0.10096154361963272,0.244444,1.46868,0.294574,0.671141,,,4.81012,0.0339366,-0.210099,999,,,,"25413"
"Michael Kelly","OAK",2,3,,4.37632,38,1,,,47.3,211,47,25,23,6,23,1,2,48,9.13319,4.37632,2.08696,1.14165,0.227488,0.109005,0.11848340928554535,0.252688,1.47992,0.310606,0.730519,,,4.46011,0.0338818,-0.00285479,999,,,,"12791"
"Haylen Green","CHW",2,3,,4.75472,38,1,,,53,233,54,30,28,7,20,0,4,40,6.79245,3.39623,2,1.18868,0.171674,0.0858369,0.08583690971136093,0.258373,1.39623,0.290123,0.685358,,,4.82108,0.032768,-0.0385236,999,,,,"sa3017716"
"Bear Bellomy",,2,3,,4.5283,26,0,,,47.7,207,50,26,24,6,15,0,3,34,6.41509,2.83019,2.26667,1.13208,0.164251,0.0724638,0.0917874425649643,0.26455,1.36268,0.295302,0.689046,,,4.59676,0.0324406,0.0693828,999,,,,"sa1170484"
"Michael Rucker","CHC",1,2,,4.87427,38,1,,,51.7,228,53,30,28,7,22,0,2,45,7.83366,3.82979,2.04545,1.21857,0.197368,0.0964912,0.10087720304727554,0.259804,1.45068,0.302632,0.690184,,,4.66703,0.0302236,-0.110577,999,,,,"19454"
"Lucas Sims","CIN",3,5,,4.94118,56,0,,,51,227,41,30,28,7,30,1,6,58,10.2353,5.29412,1.93333,1.23529,0.255507,0.132159,0.12334801256656647,0.21466,1.39216,0.269841,0.669935,,,4.88249,0.0277625,-0.0352058,999,,,,"13470"
"Ryan Zeferjahn","BOS",2,3,,5.25,29,5,,,48,221,48,30,28,6,27,0,5,45,8.4375,5.0625,1.66667,1.125,0.20362,0.122172,0.08144796639680862,0.253968,1.5625,0.304348,0.675676,,,5.00504,0.0270399,0.0169266,999,,,,"sa3011217"
"Anthony Castro",,2,3,,5.32653,32,6,,,49,226,49,31,29,7,29,2,4,48,8.81633,5.32653,1.65517,1.28571,0.212389,0.128319,0.08407080173492432,0.253886,1.59184,0.304348,0.68915,,,5.17341,0.0259412,-0.110934,999,,,,"19789"
"Anderson Paulino","KCR",3,3,,4.9063,34,4,,,58.7,260,64,34,32,7,20,1,5,36,5.51959,3.06644,1.8,1.07325,0.138462,0.0769231,0.061538465321063995,0.27234,1.43101,0.296875,0.673854,,,4.8564,0.0234055,0.147029,999,,,,"sa3007991"
"Trey Supak",,3,4,,4.86486,26,7,,,74,329,81,43,40,9,26,1,6,43,5.22973,3.16216,1.65385,1.09459,0.130699,0.0790274,0.05167172849178314,0.272727,1.44595,0.293878,0.677966,,,4.97126,0.0232061,-0.00964685,999,,,,"sa828707"
"Chi Chi González",,3,6,,5.68651,18,15,,,82.3,377,106,56,52,13,27,0,4,40,4.37424,2.95261,1.48148,1.42163,0.106101,0.071618,0.03448276221752167,0.306358,1.61604,0.317406,0.670732,,,5.46646,0.0225144,-0.1698,999,,,,"14663"
"J.P. Feyereisen","LAD",4,3,,4.5666,44,1,,,47.3,204,43,26,24,8,22,0,0,49,9.32347,4.18605,2.22727,1.5222,0.240196,0.107843,0.13235294073820114,0.236264,1.37421,0.28,0.724907,,,4.77724,0.0222842,-0.00296666,999,,,,"16610"
"Ronald Medrano",,1,3,,5.34247,19,11,,,65.7,298,72,42,39,9,25,0,9,42,5.75343,3.42466,1.68,1.23288,0.14094,0.0838926,0.05704697221517563,0.272727,1.47641,0.295775,0.651659,,,5.30983,0.0222129,0.109456,999,,,,"sa737377"
"Stephen Nogosek",,2,1,,4.2,29,1,,,45,199,45,22,21,6,20,0,2,42,8.4,4,2.1,1.2,0.211055,0.100503,0.11055276542901993,0.254237,1.44444,0.302326,0.759717,,,4.58837,0.0220757,0.355939,999,,,,"19545"
"Matt Andriese","MIA",3,8,,5.57746,19,13,,,71,325,94,47,44,13,21,0,3,44,5.57746,2.66197,2.09524,1.64789,0.135385,0.0646154,0.07076923549175262,0.312292,1.61972,0.331967,0.702479,,,5.40997,0.0214708,-0.0686902,999,,,,"12022"
"Raymond Burgos",,4,4,,4.35754,34,1,,,53.7,236,55,28,26,6,22,0,2,41,6.87151,3.68715,1.86364,1.00559,0.173729,0.0932203,0.08050847053527832,0.259434,1.43389,0.29697,0.714286,,,4.52133,0.0207011,0.123818,999,,,,"sa918469"
"José Leclerc","TEX",1,2,,4.39024,53,0,,,53.3,234,46,28,26,8,28,1,3,61,10.3002,4.72795,2.17857,1.35084,0.260684,0.119658,0.14102565497159958,0.226601,1.38837,0.283582,0.732484,,,4.66217,0.0187694,0.15055,999,,,,"14524"
"Andrew Cabezas",,2,3,,4.86,22,5,,,50,223,51,29,27,7,21,0,5,41,7.38,3.78,1.95238,1.26,0.183857,0.0941704,0.08968609571456909,0.258883,1.44,0.295302,0.691318,,,4.99504,0.0185889,0.0696854,999,,,,"sa3007461"
"Patrick Ruotolo",,3,4,,4.70455,38,0,,,44,192,42,25,23,6,17,1,4,39,7.97727,3.47727,2.29412,1.22727,0.203125,0.0885417,0.1145833358168602,0.245614,1.34091,0.285714,0.671937,,,4.68686,0.0172225,-0.0599075,999,,,,"sa856262"
"Jhon Romero",,2,4,,4.52954,34,1,,,45.7,202,46,25,23,6,19,1,3,42,8.27133,3.74179,2.21053,1.18162,0.207921,0.0940594,0.11386138200759888,0.255556,1.42232,0.30303,0.706714,,,4.56795,0.0164439,-0.0189124,999,,,,"19940"
"Conor Grammes","ARI",3,3,,4.76821,30,5,,,45.3,209,40,26,24,5,30,0,6,49,9.7351,5.96027,1.63333,0.993378,0.23445,0.143541,0.09090909361839294,0.231214,1.54525,0.294118,0.698413,,,4.91067,0.0163056,0.135328,999,,,,"sa3011651"
"Brooks Gosswein","CHW",3,5,,5.60113,20,15,,,70.7,329,74,47,44,9,44,0,5,47,5.98303,5.60113,1.06818,1.14569,0.142857,0.133739,0.009118542075157166,0.264286,1.66902,0.290179,0.673624,,,5.65957,0.0160545,-0.131626,999,,,,"sa3017315"
"Angel Perdomo","ATL",3,3,,4.30435,43,0,,,46,204,38,24,22,7,26,2,5,62,12.1304,5.08696,2.38462,1.36957,0.303922,0.127451,0.1764705926179886,0.219653,1.3913,0.298077,0.738007,,,4.55939,0.0144527,0.172223,999,,,,"17759"
"Shintaro Fujinami",,4,6,,5.17885,34,6,,,64.3,294,60,40,37,8,41,1,4,66,9.23795,5.73872,1.60976,1.11975,0.22449,0.139456,0.08503401279449463,0.240964,1.57076,0.297143,0.679287,,,4.91912,0.0143974,-0.269683,999,,,,"31839"
"Ryan Miller","LAA",3,4,,4.95918,32,1,,,49,216,51,29,27,7,19,0,3,41,7.53061,3.4898,2.15789,1.28571,0.189815,0.087963,0.10185185819864273,0.262887,1.42857,0.30137,0.681063,,,4.78565,0.0119815,-0.124742,999,,,,"sa3008035"
"Carson Coleman","TEX",2,3,,4.5666,37,0,,,47.3,212,40,26,24,6,24,0,9,55,10.4651,4.5666,2.29167,1.14165,0.259434,0.113208,0.1462264060974121,0.223464,1.35307,0.288136,0.683453,,,4.67153,0.0119523,0.0207162,999,,,,"sa3014857"
"Eli Lingos",,2,3,,5.4717,28,2,,,47.7,215,55,31,29,7,20,0,1,31,5.84906,3.77358,1.55,1.32075,0.144186,0.0930233,0.05116279423236847,0.283505,1.57233,0.307692,0.674847,,,5.18376,0.0119444,0.0771146,999,,,,"sa3006798"
"Ryan Burr","PHI",3,3,,4.76821,40,1,,,45.3,199,48,26,24,7,17,0,1,36,7.15232,3.37748,2.11765,1.39073,0.180905,0.0854271,0.0954773873090744,0.265193,1.43488,0.297101,0.706522,,,4.86652,0.0109462,-0.0321837,999,,,,"17536"
"Taylor Rogers","SFG",4,5,,4.63087,51,0,,,44.7,198,44,25,23,7,19,3,4,54,10.8725,3.8255,2.84211,1.4094,0.272727,0.0959596,0.17676768451929092,0.251429,1.4094,0.324561,0.714286,,,4.41835,0.0107404,-0.12952,999,,,,"13449"
"Taylor Floyd","MIN",3,4,,4.5591,38,0,,,53.3,237,50,29,27,6,27,0,4,53,8.94934,4.5591,1.96296,1.01313,0.223629,0.113924,0.1097046360373497,0.242718,1.44465,0.29932,0.699708,,,4.47455,0.00991042,-0.0521483,999,,,,"sa3011367"
"Daniel Mengden",,3,4,,5.48957,22,11,,,62.3,287,68,41,38,9,34,1,3,44,6.35634,4.91172,1.29412,1.30016,0.15331,0.118467,0.03484320640563965,0.272,1.63724,0.299492,0.682327,,,5.50223,0.00873483,-0.0984183,999,,,,"16980"
"William Woods","NYM",2,3,,4.5614,35,0,,,51.3,223,50,28,26,7,21,0,2,46,8.07018,3.68421,2.19048,1.22807,0.206278,0.0941704,0.11210761964321136,0.25,1.38402,0.292517,0.702614,,,4.58058,0.00756866,-0.102082,999,,,,"25075"
"Adam McKillican","COL",1,3,,5.14286,30,0,,,42,190,46,26,24,5,17,0,4,29,6.21429,3.64286,1.70588,1.07143,0.152632,0.0894737,0.06315789371728897,0.272189,1.5,0.303704,0.660714,,,4.92171,0.0072297,0.0620025,999,,,,"sa3017687"
"Miguel Del Pozo",,2,3,,4.57275,42,0,,,43.3,190,43,24,22,6,18,0,2,42,8.72979,3.74134,2.33333,1.24711,0.221053,0.0947368,0.12631578743457794,0.252941,1.40878,0.303279,0.703422,,,4.50215,0.00615112,-0.0494174,999,,,,"18792"
"Jarod Bayless","SEA",3,4,,4.18605,39,0,,,47.3,204,44,24,22,6,12,0,9,43,8.18182,2.2833,3.58333,1.14165,0.210784,0.0588235,0.15196078643202782,0.240437,1.18393,0.283582,0.672269,,,4.41783,0.00584,0.0548576,999,,,,"sa3010236"
"José Cruz","SFG",1,2,,4.33962,36,0,,,47.7,213,40,25,23,5,27,0,6,54,10.1887,5.09434,2,0.943396,0.253521,0.126761,0.1267605572938919,0.222222,1.40461,0.289256,0.7,,,4.42904,0.0057667,0.0339943,999,,,,"sa3006383"
"Tristan Stivors","CHW",4,6,,4.98845,39,0,,,43.3,195,38,26,24,5,25,0,5,45,9.35335,5.1963,1.8,1.03926,0.230769,0.128205,0.10256409645080566,0.230303,1.45497,0.286957,0.660714,,,4.7562,0.0050034,-0.230043,999,,,,"sa3020325"
"Konner Wade",,3,4,,5.21053,18,15,,,76,342,94,47,44,12,24,0,2,39,4.61842,2.84211,1.625,1.42105,0.114035,0.0701754,0.04385964572429657,0.297468,1.55263,0.309434,0.701581,,,5.30767,0.00495732,-0.0267243,999,,,,"14655"
"Joely Rodríguez",,2,2,,4.95,44,0,,,40,181,45,24,22,6,19,1,0,41,9.225,4.275,2.15789,1.35,0.226519,0.104972,0.12154695391654968,0.277778,1.6,0.33913,0.719424,,,4.58004,0.00425751,-0.0972609,999,,,,"11487"
"John McMillon","KCR",4,5,,4.5666,39,0,,,47.3,211,38,26,24,6,32,0,2,60,11.4165,6.0888,1.875,1.14165,0.28436,0.151659,0.13270142674446106,0.214689,1.47992,0.288288,0.714286,,,4.52354,0.00394267,0.0631608,999,,,,"27942"
"Carl Edwards Jr.",,2,4,,4.53089,44,0,,,43.7,195,44,24,22,5,22,1,1,35,7.20824,4.53089,1.59091,1.02975,0.179487,0.112821,0.06666667014360428,0.255814,1.5103,0.295455,0.711864,,,4.71957,0.00159786,0.0219776,999,,,,"13607"
"Tyler Thornton","CLE",3,4,,4.18605,43,0,,,47.3,211,35,24,22,5,31,1,6,59,11.2262,5.89852,1.90323,0.951374,0.279621,0.146919,0.13270142674446106,0.201149,1.39535,0.272727,0.711864,,,4.48126,0.000835826,0.109769,999,,,,"sa3018229"
"Mark Melancon",,0,0,,0,0,0,,,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,,,3.25504,0,0,999,,,,"4264"
"Daniel Bard","COL",0,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,3.25504,0,0,999,,,,"7115"
"Max Scherzer","TEX",0,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,3.25504,0,0,999,,,,"3137"
"Ian Kennedy",,0,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,3.25504,0,0,999,,,,"6986"
"Adam Wainwright",,0,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,3.25504,0,0,999,,,,"2233"
"Zack Greinke",,0,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,3.25504,0,0,999,,,,"1943"
"César Valdez",,0,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,3.25504,0,0,999,,,,"9013"
"Justin Verlander","HOU",0,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,3.25504,0,0,999,,,,"8700"
"Jesse Chavez",,0,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,3.25504,0,0,999,,,,"5448"
"David Robertson","TEX",0,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,3.25504,0,0,999,,,,"8241"
"Rich Hill",,0,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,3.25504,0,0,999,,,,"4806"
"Charlie Morton","ATL",0,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,3.25504,0,0,999,,,,"4676"
"Barrett Loseke","NYY",3,2,,4.5,27,1,,,48,211,45,26,24,7,24,0,1,47,8.8125,4.5,1.95833,1.3125,0.222749,0.113744,0.10900474339723587,0.241935,1.4375,0.287879,0.726351,,,4.75504,-0.0000719424,0.0221253,999,,,,"sa3008243"
"Lake Bachar","SDP",3,3,,4.77148,28,4,,,54.7,244,56,31,29,8,25,0,3,46,7.56856,4.11335,1.84,1.31627,0.188525,0.102459,0.08606557548046112,0.259259,1.4808,0.296296,0.716332,,,5.01007,-0.000588515,0.000764218,999,,,,"sa917993"
"Cole McDonald","HOU",2,3,,4.5283,31,2,,,47.7,212,42,26,24,6,28,0,2,49,9.24528,5.28302,1.75,1.13208,0.231132,0.132075,0.09905660152435303,0.230769,1.46751,0.283465,0.714286,,,4.72255,-0.00202679,0.0824172,999,,,,"sa3010652"
"Nathan Webb","BAL",3,3,,4.72648,26,2,,,45.7,203,43,26,24,6,24,1,2,44,8.66521,4.72648,1.83333,1.18162,0.216749,0.118227,0.09852217137813568,0.242938,1.46608,0.291339,0.699659,,,4.74301,-0.00238997,-0.0505982,999,,,,"sa918814"
"Duane Underwood Jr.",,2,4,,5.04,37,2,,,50,220,51,30,28,7,20,1,3,41,7.38,3.6,2.05,1.26,0.186364,0.0909091,0.09545454382896423,0.258883,1.42,0.295302,0.669935,,,4.81504,-0.0027922,-0.241887,999,,,,"14677"
"Michael Giacone","NYY",3,4,,4.637,26,0,,,42.7,186,39,24,22,6,21,0,1,43,9.06323,4.42623,2.04762,1.26464,0.231183,0.112903,0.11827957630157471,0.237805,1.40515,0.286957,0.697674,,,4.61335,-0.00283025,-0.137539,999,,,,"sa3014802"
"Greg Weissert","BOS",3,4,,4.7929,46,0,,,50.7,227,49,29,27,7,25,0,4,55,9.76331,4.43787,2.2,1.2426,0.242291,0.110132,0.13215859234333038,0.247475,1.45957,0.308824,0.700935,,,4.59626,-0.00360802,0.0106318,999,,,,"20375"
"A.J. Alexy","MIN",3,5,,5.22763,22,10,,,63.7,295,59,40,37,7,45,0,4,56,7.91209,6.35793,1.24444,0.989011,0.189831,0.152542,0.03728814423084259,0.239837,1.63265,0.284153,0.679406,,,5.23306,-0.00368515,-0.0733278,999,,,,"22343"
"Aaron Hernandez","LAA",3,5,,5.27531,25,11,,,56.3,260,56,35,33,8,35,0,4,49,7.83304,5.59503,1.4,1.27886,0.188462,0.134615,0.053846150636672974,0.253394,1.61634,0.292683,0.701754,,,5.43976,-0.00575811,0.0673107,999,,,,"sa3008599"
"Fred Villarreal",,1,2,,4.5,27,2,,,48,212,50,26,24,5,17,0,5,31,5.8125,3.1875,1.82353,0.9375,0.146226,0.0801887,0.06603774428367615,0.263158,1.39583,0.292208,0.683333,,,4.69254,-0.00604365,0.0217549,999,,,,"sa3011477"
"Drew Smyly","CHC",5,8,,5.38101,23,15,,,85.3,387,97,55,51,17,36,0,4,76,8.01876,3.79836,2.11111,1.79367,0.196382,0.0930233,0.1033591777086258,0.279539,1.5592,0.314961,0.714286,,,5.47075,-0.00653162,-0.0316973,999,,,,"11760"
"Ben Bowden","ATL",4,2,,4.47205,44,0,,,48.3,216,46,26,24,7,27,1,1,55,10.2484,5.03106,2.03704,1.30435,0.25463,0.125,0.12962964177131653,0.244681,1.51139,0.309524,0.743671,,,4.6008,-0.00702811,0.102592,999,,,,"20198"
"Joe Nahas","CHC",3,3,,4.83412,25,5,,,63.3,284,66,36,34,8,28,0,5,42,5.97156,3.98104,1.5,1.13744,0.147887,0.0985916,0.04929576814174652,0.262948,1.48499,0.288557,0.700483,,,5.13498,-0.00707119,0.214641,999,,,,"sa3011679"
"Brad Case","PIT",2,3,,5.18887,27,5,,,50.3,230,55,31,29,6,24,1,4,33,5.90457,4.29423,1.375,1.07356,0.143478,0.104348,0.03913043439388275,0.272277,1.57058,0.300613,0.679887,,,5.16359,-0.00713533,-0.00505799,999,,,,"sa3007613"
"Edwar Colina",,3,4,,5.3277,24,5,,,47.3,214,49,30,28,7,24,0,3,39,7.42072,4.5666,1.625,1.33192,0.182243,0.11215,0.07009346038103104,0.262032,1.54334,0.297872,0.68038,,,5.24236,-0.00715341,-0.0958757,999,,,,"20589"
"Tyler Kinley","COL",2,3,,5.4878,42,1,,,41,183,44,27,25,7,18,0,1,37,8.12195,3.95122,2.05556,1.53659,0.202186,0.0983607,0.10382513701915741,0.268293,1.5122,0.308333,0.670498,,,5.05992,-0.00725052,-0.0336713,999,,,,"18297"
"Daniel Norris",,2,4,,5.18946,26,10,,,60.7,273,63,37,35,9,29,0,3,48,7.11697,4.29984,1.65517,1.33443,0.175824,0.106227,0.06959707289934158,0.261411,1.51565,0.293478,0.692695,,,5.18255,-0.00920093,-0.0235858,999,,,,"13475"
"Andy Rodriguez","TEX",2,3,,4.6875,32,0,,,48,212,48,27,25,6,22,1,2,40,7.5,4.125,1.81818,1.125,0.188679,0.103774,0.08490566164255142,0.255319,1.45833,0.295775,0.698052,,,4.71337,-0.00945986,-0.0389589,999,,,,"sa3020863"
"José Castillo","ARI",3,4,,4.46953,42,0,,,44.3,199,42,24,22,5,23,0,4,45,9.14221,4.67269,1.95652,1.0158,0.226131,0.115578,0.11055275797843933,0.244186,1.46727,0.303279,0.706897,,,4.51915,-0.0110236,0.0509102,999,,,,"17169"
"Rico Garcia","WSN",2,3,,5.4375,26,5,,,48,219,52,31,29,8,25,0,1,43,8.0625,4.6875,1.72,1.5,0.196347,0.114155,0.08219178020954132,0.26943,1.60417,0.309859,0.699088,,,5.25504,-0.0117214,-0.164369,999,,,,"20023"
"Junior Fernández",,2,4,,4.69274,44,0,,,53.7,240,53,30,28,6,26,0,4,44,7.3743,4.35754,1.69231,1.00559,0.183333,0.108333,0.07500000298023224,0.252381,1.47114,0.29375,0.694051,,,4.7448,-0.012577,-0.0228901,999,,,,"18496"
"Ryder Ryan","PIT",2,4,,4.71698,41,1,,,47.7,212,48,27,25,6,21,0,4,40,7.54717,3.96226,1.90476,1.13208,0.188679,0.0990566,0.08962264657020569,0.256684,1.44654,0.297872,0.693069,,,4.78544,-0.0131495,0.0249503,999,,,,"19891"
"Zach Jackson","OAK",3,3,,4.37086,44,0,,,45.3,201,40,24,22,6,27,1,1,54,10.7285,5.36424,2,1.19205,0.268657,0.134328,0.13432836532592773,0.231214,1.47903,0.300885,0.733788,,,4.44709,-0.0148392,-0.0627503,999,,,,"19493"
"Wade Miley","MIL",4,6,,4.9827,17,17,,,86.7,395,100,51,48,15,40,0,2,55,5.70934,4.15225,1.375,1.55709,0.139241,0.101266,0.037974677979946136,0.283286,1.61476,0.300353,0.747899,,,5.68872,-0.0156076,0.57998,999,,,,"8779"
