Name,Team,W,L,QS,ERA,G,GS,SV,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Hunter McMahon","MIN",2,2,,4.5,40,2,,,62,268,63,33,31,7,18,1,4,46,6.67742,2.6129,2.55556,1.01613,0.171642,0.0671642,0.10447761416435242,0.256098,1.30645,0.290155,0.674157,,,4.30343,0.260255,0.142762,999,,,,"sa3010658"
"Phoenix Sanders",,2,1,,4.02685,38,1,,,44.7,190,45,21,20,6,12,0,1,41,8.25503,2.41611,3.41667,1.20805,0.215789,0.0631579,0.15263157337903976,0.254237,1.27517,0.3,0.740741,,,4.03804,0.259404,0.335739,999,,,,"20541"
"J.C. Flowers","PIT",2,4,,4.83333,26,5,,,54,243,56,31,29,6,25,0,2,40,6.66667,4.16667,1.6,1,0.164609,0.102881,0.061728402972221375,0.259259,1.5,0.294118,0.688705,,,4.718,0.25892,0.220161,999,,,,"sa3011493"
"Phil Maton",,3,2,,3.92727,57,0,,,55,236,48,26,24,7,20,1,6,62,10.1455,3.27273,3.1,1.14545,0.262712,0.0847458,0.17796608805656433,0.228571,1.23636,0.29078,0.721649,,,4.07322,0.25884,0.357179,999,,,,"18064"
"Rob Zastryzny","MIL",2,2,,4.5,30,4,,,46,205,47,25,23,7,18,1,2,45,8.80435,3.52174,2.5,1.36957,0.219512,0.0878049,0.1317073181271553,0.254054,1.41304,0.300752,0.724638,,,4.58113,0.25574,0.245136,999,,,,"15094"
"Alek Jacob","SDP",2,2,,3.9375,34,1,,,48,203,42,22,21,6,16,0,5,47,8.8125,3,2.9375,1.125,0.231527,0.0788177,0.15270935744047165,0.230769,1.20833,0.27907,0.725806,,,4.23421,0.255405,0.38775,999,,,,"29628"
"Chris Kachmar","CHC",2,3,,4.79032,23,10,,,62,276,64,35,33,9,22,0,7,49,7.1129,3.19355,2.22727,1.30645,0.177536,0.0797101,0.09782608598470688,0.259109,1.3871,0.291005,0.694823,,,4.96472,0.254821,0.38365,999,,,,"sa1170503"
"Josh Maciejewski","NYY",4,6,,4.79574,23,6,,,56.3,246,56,32,30,8,21,0,3,45,7.19361,3.35702,2.14286,1.27886,0.182927,0.0853659,0.09756097942590714,0.252252,1.36767,0.284024,0.683891,,,4.78257,0.252302,0.14349,999,,,,"sa3007581"
"Antoine Kelly","TEX",2,2,,4.77273,36,9,,,66,297,58,37,35,9,38,0,7,71,9.68182,5.18182,1.86842,1.22727,0.239057,0.127946,0.111111119389534,0.230159,1.45455,0.284884,0.707434,,,4.92171,0.252194,0.37129,999,,,,"sa3011135"
"Matt Foster","CHW",2,2,,4.3649,44,0,,,43.3,186,42,22,21,6,15,0,1,42,8.72979,3.11778,2.8,1.24711,0.225806,0.0806452,0.14516128599643707,0.247059,1.3164,0.295082,0.720165,,,4.22502,0.251156,0.165866,999,,,,"19647"
"Jake Lyons",,4,4,,4.72131,20,7,,,61,272,63,34,32,8,26,0,2,48,7.08197,3.83607,1.84615,1.18033,0.176471,0.0955882,0.08088235557079315,0.258197,1.45902,0.292553,0.706941,,,4.76324,0.250828,0.27095,999,,,,"sa1055560"
"Gabe Speier","SEA",2,2,,3.75712,59,0,,,52.7,219,48,24,22,7,13,3,4,51,8.70968,2.22011,3.92308,1.19545,0.232877,0.0593607,0.17351598665118217,0.237624,1.1575,0.284722,0.722656,,,4.01405,0.250078,0.349105,999,,,,"17170"
"Keagan Gillies","BAL",4,3,,3.97351,38,1,,,45.3,190,40,21,20,6,16,0,2,47,9.33775,3.17881,2.9375,1.19205,0.247368,0.0842105,0.1631578952074051,0.232558,1.2362,0.285714,0.735294,,,4.09389,0.24989,0.35934,999,,,,"sa3017686"
"Justin Dunn",,3,5,,5.5749,20,19,,,82.3333,368,81,55,51,14,42,5,7,67,7.32389,4.59109,1.59524,1.53036,0.182065,0.11413,0.0679347813129425,0.253918,1.49393,0.281513,0.65764,,,5.62346,0.249352,0.167256,999,,,,"19268"
"Francisco Morales","ARI",4,6,,4.59966,29,9,,,58.7,267,50,32,30,6,39,0,6,63,9.65928,5.97956,1.61538,0.919932,0.235955,0.146067,0.08988764882087708,0.225225,1.51618,0.287582,0.707196,,,4.73715,0.248821,0.454388,999,,,,"22913"
"Brian Howard",,3,5,,4.60882,25,10,,,70.3,314,74,39,36,9,30,1,3,54,6.91323,3.84068,1.8,1.1522,0.171975,0.0955414,0.07643312215805054,0.263345,1.47937,0.298165,0.71116,,,4.79131,0.247249,0.264191,999,,,,"sa918377"
"Riley O'Brien","STL",4,4,,4.40457,35,8,,,61.3,276,55,32,30,8,34,1,6,66,9.69005,4.99184,1.94118,1.17455,0.23913,0.123188,0.11594203114509583,0.233051,1.45188,0.290123,0.732648,,,4.75586,0.24707,0.471381,999,,,,"20348"
"Tim Mayza","TOR",3,2,,3.68421,66,0,,,51.3,215,49,22,21,6,18,2,1,43,7.54386,3.15789,2.38889,1.05263,0.2,0.0837209,0.11627907305955887,0.25,1.30604,0.292517,0.767918,,,4.21021,0.244876,0.550659,999,,,,"15042"
"Scott Alexander",,4,4,,4.46809,49,6,,,42.3,183,47,22,21,5,12,3,1,30,6.38298,2.55319,2.5,1.06383,0.163934,0.0655738,0.09836065769195557,0.276471,1.3948,0.311111,0.711538,,,4.29523,0.243753,0.221395,999,,,,"10591"
"Nick Mikolajchak","CLE",3,4,,4.1087,42,0,,,46,198,42,22,21,5,20,0,0,45,8.80435,3.91304,2.25,0.978261,0.227273,0.10101,0.1262626349925995,0.235955,1.34783,0.289062,0.727273,,,4.01591,0.243243,0.244605,999,,,,"sa3010303"
"Mark Leiter Jr.","CHC",4,4,,4.5,40,5,,,64,278,59,34,32,9,27,0,7,65,9.14062,3.79688,2.40741,1.26562,0.233813,0.0971223,0.1366906389594078,0.241803,1.34375,0.294118,0.708447,,,4.64567,0.243113,0.365535,999,,,,"15551"
"Casey Lawrence",,4,6,,5.05155,20,17,,,87.3,387,103,52,49,15,25,0,4,55,5.6701,2.57732,2.2,1.54639,0.142119,0.0645995,0.07751937210559845,0.28771,1.46621,0.305556,0.71028,,,5.22526,0.242694,0.360062,999,,,,"11121"
"Nick Krauth","TEX",6,8,,5.26646,23,20,,,95.7,431,108,60,56,14,33,0,9,52,4.89028,3.10345,1.57576,1.31661,0.12065,0.0765661,0.044083528220653534,0.277635,1.47335,0.291022,0.667216,,,5.3867,0.242383,0.272376,999,,,,"sa3015006"
"John King","STL",3,4,,4.25455,42,2,,,55,240,60,28,26,6,15,1,2,34,5.56364,2.45455,2.26667,0.981818,0.141667,0.0625,0.07916666567325592,0.269058,1.36364,0.295082,0.705706,,,4.36413,0.242317,0.276774,999,,,,"22051"
"J.C. Mejía",,2,4,,4.8913,26,4,,,46,204,44,27,25,6,20,0,4,43,8.41304,3.91304,2.15,1.17391,0.210784,0.0980392,0.11274509876966476,0.244444,1.3913,0.290076,0.665468,,,4.64634,0.242227,0.0683288,999,,,,"20617"
"Zac Leigh","CHC",2,3,,4.15704,34,0,,,43.3,189,37,21,20,5,20,0,4,50,10.3926,4.15704,2.5,1.03926,0.26455,0.10582,0.1587301641702652,0.224242,1.3164,0.290909,0.72,,,4.10954,0.241515,0.267953,999,,,,"sa3017873"
"Corey Kluber",,4,7,,5.68651,20,16,,,82.3,377,100,56,52,15,28,0,6,68,7.43621,3.06197,2.42857,1.64034,0.180371,0.0742706,0.10610080510377884,0.291545,1.55529,0.326923,0.672897,,,5.2113,0.240944,-0.00543325,999,,,,"2429"
"Grant Anderson","TEX",3,3,,4.40758,44,1,,,63.3,277,59,33,31,9,25,1,5,66,9.38389,3.5545,2.64,1.27962,0.238267,0.0902527,0.14801444858312607,0.238866,1.32701,0.290698,0.714286,,,4.43987,0.240678,0.269623,999,,,,"20546"
"Jason Adam","TBR",3,3,,3.63462,54,0,,,52,213,40,22,21,6,20,1,7,61,10.5577,3.46154,3.05,1.03846,0.286385,0.0938967,0.19248825311660767,0.215054,1.15385,0.285714,0.736434,,,3.96658,0.240534,0.515301,999,,,,"11861"
"Bryan Mata","BOS",4,6,,5.23933,22,18,,,77.3,357,77,48,45,10,47,0,7,71,8.26649,5.47219,1.51064,1.16429,0.19888,0.131653,0.06722688674926758,0.254125,1.60414,0.301802,0.690909,,,5.19553,0.239696,0.407345,999,,,,"sa917784"
"Chase Shugart","BOS",3,5,,5.05618,32,8,,,62.3,280,72,37,35,8,22,0,3,41,5.92295,3.17817,1.86364,1.1557,0.146429,0.0785714,0.06785713881254196,0.282353,1.50883,0.31068,0.688406,,,4.81202,0.238208,0.274651,999,,,,"sa3008548"
"Rony García",,2,4,,4.80663,24,7,,,54.3,238,50,31,29,7,24,0,5,49,8.12155,3.9779,2.04167,1.16022,0.205882,0.10084,0.10504201799631119,0.239234,1.3628,0.281046,0.669782,,,4.72834,0.237365,0.21513,999,,,,"20430"
"Bryan Sammons","DET",4,4,,4.78088,20,14,,,75.3,337,75,43,40,11,37,0,3,64,7.6494,4.42231,1.72973,1.31474,0.189911,0.109792,0.08011869341135025,0.252525,1.48738,0.288288,0.714286,,,5.04787,0.235809,0.439125,999,,,,"sa3003932"
"Pedro Fernandez",,2,4,,4.89891,20,9,,,64.3,283,69,37,35,10,25,0,2,46,6.43857,3.49922,1.84,1.39969,0.162544,0.0883392,0.0742049515247345,0.269531,1.4619,0.295,0.7125,,,5.10574,0.234629,0.379927,999,,,,"sa657697"
"Carl Edwards Jr.",,3,3,,4.29545,44,0,,,44,191,43,22,21,4,20,1,1,36,7.36364,4.09091,1.8,0.818182,0.188482,0.104712,0.08376963436603546,0.252941,1.43182,0.3,0.714286,,,4.23231,0.234394,0.236048,999,,,,"13607"
"Alex Hoppe","BOS",4,3,,4.47316,45,0,,,50.3,219,52,27,25,6,17,0,1,43,7.69384,3.04175,2.52941,1.07356,0.196347,0.0776256,0.11872145533561707,0.258706,1.37177,0.302632,0.693069,,,4.16955,0.234113,0.178167,999,,,,"sa3020836"
"Hayden Harris","ATL",5,4,,4.11335,38,0,,,54.7,237,49,27,25,7,23,0,4,60,9.87203,3.78428,2.6087,1.15174,0.253165,0.0970464,0.15611814707517624,0.233333,1.31627,0.293706,0.723473,,,4.20568,0.232869,0.356081,999,,,,"sa3019913"
"Francisco Pérez","OAK",3,4,,4.18994,45,1,,,53.7,236,47,27,25,5,30,1,2,57,9.55307,5.02793,1.9,0.837989,0.241525,0.127119,0.1144067794084549,0.230392,1.43389,0.295775,0.714286,,,4.13027,0.232139,0.132562,999,,,,"21018"
"Drew Rucinski",,5,9,,5.212,17,17,,,96.7,447,105,60,56,15,50,0,6,91,8.46949,4.65357,1.82,1.39607,0.203579,0.111857,0.09172258526086807,0.268542,1.6029,0.315789,0.708955,,,5.12681,0.229905,-0.0194871,999,,,,"12499"
"Andrew Pérez","CHW",4,4,,4.67938,39,1,,,57.7,253,56,32,30,7,23,1,4,50,7.79896,3.58752,2.17391,1.09185,0.197628,0.0909091,0.10671935975551605,0.247788,1.36915,0.289941,0.679191,,,4.50287,0.229824,0.0216916,999,,,,"sa3006640"
"Edwuin Bencomo",,3,4,,4.55139,27,5,,,61.3,266,64,33,31,8,16,0,5,38,5.57912,2.3491,2.375,1.17455,0.142857,0.0601504,0.08270677179098129,0.261224,1.30506,0.281407,0.68314,,,4.73954,0.228597,0.227782,999,,,,"sa917763"
"Jonathan Hernández","TEX",3,2,,4.42105,53,0,,,57,250,52,30,28,7,28,3,2,60,9.47368,4.42105,2.14286,1.10526,0.24,0.112,0.12799999117851257,0.236364,1.40351,0.294118,0.712251,,,4.32522,0.228348,0.155474,999,,,,"17464"
"Jackson Stephens","ATL",3,2,,4.56389,29,4,,,49.3,217,51,27,25,7,17,1,3,43,7.8499,3.10345,2.52941,1.27789,0.198157,0.078341,0.11981566995382309,0.258883,1.37931,0.29932,0.704467,,,4.5735,0.227086,0.278812,999,,,,"14420"
"Grant Holmes","ATL",4,3,,4.44241,39,3,,,54.7,243,55,29,27,7,23,0,3,51,8.39122,3.78428,2.21739,1.15174,0.209877,0.0946502,0.11522632837295532,0.253456,1.42596,0.301887,0.718475,,,4.4799,0.226468,0.320576,999,,,,"sa828669"
"Alex Valverde",,3,5,,5.17532,23,14,,,71.3,325,73,44,41,9,34,1,8,55,6.9425,4.29173,1.61765,1.13604,0.169231,0.104615,0.0646153911948204,0.257951,1.5007,0.292237,0.667373,,,5.1204,0.225792,-0.016936,999,,,,"sa3005207"
"Brooks Wilson","ATL",2,2,,4.31655,24,2,,,41.7,184,39,21,20,6,19,0,2,47,10.1439,4.10072,2.47368,1.29496,0.255435,0.103261,0.15217391401529312,0.239264,1.39089,0.3,0.745968,,,4.38214,0.225691,0.360799,999,,,,"sa3006966"
"Ryan Hennen","BAL",3,2,,4.15704,28,0,,,43.3,185,42,21,20,5,12,0,2,37,7.69053,2.49423,3.08333,1.03926,0.2,0.0648649,0.13513513654470444,0.245614,1.24711,0.286822,0.702128,,,4.01717,0.225178,0.196102,999,,,,"sa3018277"
"Jarlín García",,2,3,,4.12739,47,0,,,52.3333,213,50,26,24,7,15,2,1,43,7.3949,2.57962,2.86667,1.20382,0.201878,0.0704225,0.13145539909601212,0.253807,1.24204,0.292517,0.706522,,,4.26778,0.224668,0.323494,999,,,,"18282"
"Clayton Andrews","MIL",3,3,,4.38596,45,1,,,51.3,227,45,27,25,7,27,1,2,60,10.5263,4.73684,2.22222,1.22807,0.264317,0.118943,0.14537445455789566,0.227273,1.40351,0.290076,0.723473,,,4.38564,0.223908,0.189625,999,,,,"23631"
"Adam Plutko",,4,6,,4.98462,19,14,,,86.6667,377,94,51,48,15,28,7,3,64,6.64615,2.90769,2.28571,1.55769,0.169761,0.0742706,0.0954907163977623,0.271676,1.40769,0.29588,0.70297,,,5.10119,0.22304,0.300915,999,,,,"15846"
"Parker Mushinski","HOU",2,2,,4.3125,39,3,,,48,209,45,25,23,6,19,0,3,46,8.625,3.5625,2.42105,1.125,0.220096,0.0909091,0.12918660044670105,0.240642,1.33333,0.288889,0.701439,,,4.33837,0.223022,0.218355,999,,,,"21324"
"Jimmy Herget","LAA",3,4,,4.52424,47,1,,,55.7,240,55,30,28,8,19,3,3,53,8.56373,3.07002,2.78947,1.29264,0.220833,0.0791667,0.14166666567325592,0.252294,1.32855,0.299363,0.700637,,,4.40405,0.221208,0.125297,999,,,,"17556"
"Colby White","TBR",2,2,,4.25532,40,4,,,42.3,184,35,21,20,5,21,0,3,48,10.2128,4.46809,2.28571,1.06383,0.26087,0.11413,0.14673912525177002,0.21875,1.32388,0.280374,0.714286,,,4.22431,0.220107,0.241944,999,,,,"sa3011200"
"Shintaro Fujinami",,5,6,,5.03587,37,7,,,69.7,316,63,42,39,8,43,1,4,73,9.42611,5.55237,1.69767,1.033,0.231013,0.136076,0.09493671357631683,0.234201,1.5208,0.292553,0.675106,,,4.67541,0.219525,-0.142133,999,,,,"31839"
"Scott Effross","NYY",3,2,,4.125,45,0,,,48,199,46,24,22,7,12,2,2,44,8.25,2.25,3.66667,1.3125,0.221106,0.0603015,0.16080402210354805,0.248649,1.20833,0.291045,0.705394,,,4.19254,0.219512,0.148986,999,,,,"18384"
"Benito Garcia","STL",4,3,,4.26035,27,3,,,50.7,220,53,26,24,6,14,0,3,32,5.68047,2.48521,2.28571,1.06509,0.145455,0.0636364,0.08181817829608917,0.261084,1.3215,0.284848,0.699659,,,4.53709,0.219426,0.32952,999,,,,"sa3005891"
"Noe Toribio",,3,4,,4.57377,31,2,,,61,271,58,33,31,6,26,0,8,50,7.37705,3.83607,1.92308,0.885246,0.184502,0.095941,0.08856087923049927,0.244726,1.37705,0.287293,0.674603,,,4.56652,0.218098,0.269468,999,,,,"sa3003041"
"Frank German","BOS",3,3,,4.95256,29,7,,,52.7,238,54,31,29,7,26,0,3,49,8.36812,4.44023,1.88462,1.19545,0.205882,0.109244,0.09663865715265274,0.258373,1.51803,0.30719,0.698006,,,4.77307,0.217996,0.254412,999,,,,"24750"
"Fernando Cruz","CIN",2,3,,4.38134,51,0,,,49.3,227,48,26,24,8,24,0,4,63,11.501,4.38134,2.625,1.46045,0.277533,0.105727,0.17180617898702621,0.241206,1.46045,0.3125,0.756579,,,4.51265,0.216852,0.248568,999,,,,"7048"
"Blane Abeyta","NYY",5,7,,5.19588,20,17,,,97,437,98,60,56,14,44,0,10,72,6.68041,4.08247,1.63636,1.29897,0.16476,0.100686,0.06407322734594345,0.255875,1.46392,0.282828,0.669935,,,5.3169,0.216373,0.104558,999,,,,"sa3014975"
"Domingo Gonzalez","ATL",5,4,,4.61201,30,7,,,68.3,307,68,37,35,9,31,0,7,61,8.03807,4.08492,1.96774,1.18594,0.198697,0.100977,0.09771987795829773,0.252788,1.44949,0.296482,0.717593,,,4.85094,0.215221,0.53443,999,,,,"sa3007495"
"Yennier Cano","BAL",3,2,,3.7558,62,0,,,64.7,273,61,29,27,8,21,2,3,58,8.06801,2.92117,2.7619,1.11283,0.212454,0.0769231,0.13553113490343094,0.24498,1.26739,0.289617,0.748588,,,4.1824,0.214802,0.539035,999,,,,"25911"
"Jason Alexander",,3,5,,5.125,19,11,,,72,328,84,44,41,11,25,0,5,45,5.625,3.125,1.8,1.375,0.137195,0.0762195,0.060975611209869385,0.281879,1.51389,0.301653,0.694444,,,5.24115,0.212867,0.231226,999,,,,"19666"
"John Brebbia","CHW",3,4,,4.90909,49,8,,,44,192,45,26,24,8,16,2,1,44,9,3.27273,2.75,1.63636,0.229167,0.0833333,0.1458333358168602,0.257143,1.38636,0.300813,0.702811,,,4.77777,0.212182,0.024494,999,,,,"12777"
"Jake Kalish",,5,8,,5.47744,22,17,,,95.3,428,110,62,58,16,34,0,6,63,5.94963,3.21091,1.85294,1.51102,0.147196,0.0794393,0.0677570104598999,0.283505,1.51102,0.304207,0.674342,,,5.37466,0.21217,0.0140665,999,,,,"sa709032"
"Tommy Nance","SDP",2,1,,4.73684,31,3,,,38,164,35,21,20,5,17,3,2,39,9.23684,4.02632,2.29412,1.18421,0.237805,0.103659,0.1341463401913643,0.241379,1.36842,0.29703,0.688889,,,4.41294,0.209059,0.0147175,999,,,,"19178"
"Domingo Acevedo",,2,3,,3.93873,44,0,,,45.7,186,43,21,20,6,11,2,2,41,8.0744,2.1663,3.72727,1.18162,0.22043,0.0591398,0.16129032149910927,0.248555,1.18162,0.293651,0.723684,,,4.0209,0.208408,0.274825,999,,,,"17092"
"Blake Goldsberry","COL",2,3,,5.02326,35,2,,,43,191,46,26,24,6,16,0,2,35,7.32558,3.34884,2.1875,1.25581,0.183246,0.0837696,0.09947644174098969,0.265896,1.44186,0.30303,0.671642,,,4.6969,0.207786,0.216689,999,,,,"sa3014978"
"Hunter Stratton","PIT",3,4,,4.5234,45,2,,,57.7,255,53,31,29,7,29,0,4,59,9.20277,4.5234,2.03448,1.09185,0.231373,0.113725,0.11764705926179886,0.238739,1.42114,0.294872,0.706371,,,4.50287,0.207349,0.236763,999,,,,"23455"
"Evan Fitterer","MIA",5,8,,5.14286,21,21,,,98,450,105,60,56,12,50,0,9,65,5.96939,4.59184,1.3,1.10204,0.144444,0.111111,0.03333333879709244,0.268542,1.58163,0.296178,0.68741,,,5.32647,0.206533,0.445743,999,,,,"sa3011433"
"Doug Nikhazy","CLE",4,6,,4.92881,24,20,,,91.3,422,85,53,50,11,65,0,4,88,8.6747,6.40745,1.35385,1.08434,0.208531,0.154028,0.05450236797332764,0.240793,1.64294,0.291339,0.720654,,,5.16085,0.205356,0.420305,999,,,,"sa3018110"
"Ian Gibaut","CIN",4,5,,4.75298,57,0,,,58.7,260,58,33,31,9,25,2,3,61,9.35264,3.83305,2.44,1.3799,0.234615,0.0961538,0.13846153765916824,0.25,1.41397,0.302469,0.710227,,,4.60087,0.204122,0.103225,999,,,,"17871"
"Miguel Rodriguez","MIN",4,4,,4.41176,37,2,,,51,224,50,27,25,6,21,1,2,46,8.11765,3.70588,2.19048,1.05882,0.205357,0.09375,0.1116071492433548,0.248756,1.39216,0.295302,0.702875,,,4.33347,0.20386,0.139187,999,,,,"sa3006570"
"Richard Lovelady",,2,3,,3.89313,42,0,,,39.3,165,36,18,17,4,13,2,3,36,8.24428,2.9771,2.76923,0.916031,0.218182,0.0787879,0.13939394056797028,0.241611,1.24682,0.293578,0.714286,,,3.96751,0.20338,0.242557,999,,,,"19337"
"José Quijada","LAA",2,3,,4.42953,43,0,,,44.7,189,38,24,22,6,20,2,3,51,10.2685,4.02685,2.55,1.20805,0.269841,0.10582,0.16402117908000946,0.228916,1.29754,0.293578,0.685484,,,4.26175,0.203055,0.0641441,999,,,,"19200"
"James Naile",,3,4,,4.69194,35,4,,,63.3,283,69,35,33,8,22,0,4,47,6.68246,3.12796,2.13636,1.13744,0.166078,0.0777385,0.08833921700716019,0.268482,1.4376,0.30198,0.701754,,,4.64525,0.202851,0.159738,999,,,,"18186"
"Lucas Knowles","WSN",4,5,,4.74465,31,5,,,60.7,267,63,34,32,9,23,0,2,47,6.9687,3.41021,2.04348,1.33443,0.17603,0.0861423,0.08988764137029648,0.260331,1.4168,0.290323,0.708447,,,4.86954,0.202437,0.263247,999,,,,"sa3011676"
"Mike Mayers",,3,5,,5.22973,29,10,,,74,330,80,46,43,12,31,0,3,57,6.93243,3.77027,1.83871,1.45946,0.172727,0.0939394,0.07878787815570831,0.27027,1.5,0.299559,0.690021,,,5.20099,0.200353,-0.00245332,999,,,,"15451"
"Justus Sheffield",,5,5,,5.1289,22,14,,,73.7,347,83,45,42,10,38,0,5,59,7.20489,4.64043,1.55263,1.22117,0.170029,0.10951,0.06051873415708542,0.273026,1.64179,0.310638,0.71028,,,5.1682,0.200141,0.307664,999,,,,"17285"
"Bailey Horn","CHC",4,4,,4.44241,35,3,,,54.7,243,51,29,27,7,28,1,3,56,9.21389,4.60695,2,1.15174,0.230453,0.115226,0.11522633582353592,0.240566,1.44424,0.295302,0.722543,,,4.57131,0.199273,0.265006,999,,,,"sa3014493"
"Drew Carlton","SDP",4,3,,4.11531,37,1,,,50.3,212,47,25,23,7,17,0,1,45,8.05169,3.04175,2.64706,1.25249,0.212264,0.0801887,0.1320754736661911,0.242268,1.27237,0.28169,0.719557,,,4.34848,0.198696,0.196798,999,,,,"19868"
"Bennett Sousa","HOU",3,3,,4.10072,40,0,,,41.7,179,37,20,19,5,17,1,2,44,9.4964,3.66906,2.58824,1.07914,0.24581,0.0949721,0.1508379951119423,0.23125,1.29496,0.288288,0.723404,,,4.07039,0.197595,0.241561,999,,,,"21345"
"Logan Gillaspie","SDP",4,3,,4.24528,41,2,,,53,231,53,27,25,7,17,0,3,44,7.4717,2.88679,2.58824,1.18868,0.190476,0.0735931,0.11688312143087387,0.251185,1.32075,0.2875,0.714286,,,4.44372,0.196724,0.182052,999,,,,"22461"
"Nolan Watson","SDP",3,5,,5.04854,22,17,,,92.7,420,99,56,52,12,40,0,8,56,5.43689,3.8835,1.4,1.16505,0.133333,0.0952381,0.03809524327516556,0.266129,1.49946,0.286184,0.679214,,,5.28309,0.196274,0.120887,999,,,,"sa874732"
"Justin Bruihl",,3,5,,4.92453,49,1,,,53,228,51,31,29,7,20,3,4,44,7.4717,3.39623,2.2,1.18868,0.192982,0.0877193,0.10526315122842789,0.25,1.33962,0.287582,0.653595,,,4.67013,0.19601,0.0300378,999,,,,"23779"
"Grant Hartwig","NYM",6,6,,4.44634,45,0,,,58.7,259,54,31,29,6,27,1,6,58,8.89267,4.13969,2.14815,0.919932,0.223938,0.104247,0.11969112604856491,0.238938,1.3799,0.296296,0.688705,,,4.29422,0.195475,-0.00969903,999,,,,"29946"
"Jose Cuas","CHC",3,2,,4.36266,59,1,,,55.7,246,51,29,27,7,25,1,6,61,9.85637,4.0395,2.44,1.13106,0.247967,0.101626,0.1463414654135704,0.237209,1.36445,0.29932,0.70997,,,4.36815,0.194582,0.189321,999,,,,"17701"
"Chris Devenski","TBR",4,3,,4.30435,42,4,,,46,196,46,24,22,7,13,1,2,44,8.6087,2.54348,3.38462,1.36957,0.22449,0.0663265,0.15816326439380646,0.254144,1.28261,0.3,0.711382,,,4.29852,0.19417,0.135379,999,,,,"12763"
"John Rooney","LAD",4,4,,4.73684,33,6,,,62.7,280,63,35,33,9,27,0,5,54,7.7512,3.8756,2,1.29187,0.192857,0.0964286,0.09642857313156128,0.254032,1.43541,0.291892,0.710594,,,4.92968,0.192294,0.207591,999,,,,"sa3008417"
"Jake McSteen","ATL",2,3,,4.72881,30,5,,,59,260,66,33,31,9,18,0,1,43,6.55932,2.74576,2.38889,1.37288,0.165385,0.0692308,0.09615384787321091,0.273859,1.42373,0.301587,0.714286,,,4.74657,0.192004,0.29965,999,,,,"sa3015087"
"Anthony Simonelli","KCR",2,4,,4.5,35,2,,,52,228,54,28,26,6,17,0,3,39,6.75,2.94231,2.29412,1.03846,0.171053,0.0745614,0.09649123251438141,0.259615,1.36538,0.294479,0.686901,,,4.40889,0.191918,0.246625,999,,,,"sa3017312"
"Evan Kravetz","CIN",2,2,,5.21053,28,5,,,57,257,58,35,33,9,28,0,3,52,8.21053,4.42105,1.85714,1.42105,0.202335,0.108949,0.09338521212339401,0.256637,1.50877,0.29697,0.694823,,,5.11469,0.191792,0.121367,999,,,,"sa3010559"
"Kevin Gowdy","LAD",3,3,,4.91228,25,6,,,51.3,230,54,30,28,7,22,0,2,38,6.66667,3.85965,1.72727,1.22807,0.165217,0.0956522,0.06956521421670914,0.262136,1.48148,0.291925,0.694864,,,4.95095,0.189932,0.0779892,999,,,,"sa917928"
"Michael Fulmer",,4,4,,4.41176,50,2,,,51,226,48,27,25,7,24,2,3,56,9.88235,4.23529,2.33333,1.23529,0.247788,0.106195,0.14159291982650757,0.241206,1.41176,0.301471,0.723473,,,4.43151,0.189766,0.176064,999,,,,"13218"
"Luke Murphy","LAA",3,4,,4.65209,44,1,,,50.3,222,48,28,26,6,24,0,1,47,8.40954,4.29423,1.95833,1.07356,0.211712,0.108108,0.10360359400510788,0.243655,1.43141,0.291667,0.691824,,,4.428,0.189728,0.0269523,999,,,,"sa3017653"
"Jimmy Cordero",,1,1,,4.53089,38,0,,,43.7,188,38,24,22,6,17,0,5,51,10.5034,3.50114,3,1.2357,0.271277,0.0904255,0.1808510646224022,0.228916,1.25858,0.293578,0.665236,,,4.21614,0.18843,-0.0841701,999,,,,"15690"
"Colin Selby","PIT",1,3,,4.74645,40,3,,,49.3,221,44,28,26,6,27,1,4,53,9.67546,4.92901,1.96296,1.09533,0.239819,0.122172,0.11764705926179886,0.231579,1.44016,0.290076,0.686901,,,4.5735,0.188164,0.10408,999,,,,"24986"
"Ethan Roberts","CHC",3,3,,4.13869,35,0,,,45.6667,197,42,22,21,6,15,4,4,45,8.86861,2.9562,3,1.18248,0.228426,0.0761421,0.15228426456451416,0.235955,1.24818,0.283465,0.720165,,,4.24044,0.188103,0.297522,999,,,,"24930"
"Alex Speas","CHW",2,2,,4.56389,49,0,,,49.3,217,40,27,25,5,27,1,7,55,10.0406,4.92901,2.03704,0.912779,0.253456,0.124424,0.12903226912021637,0.218579,1.35903,0.284553,0.666667,,,4.41123,0.187427,-0.00517374,999,,,,"21859"
"Jimmy Lambert","CHW",2,4,,4.95256,39,7,,,52.7,236,52,31,29,8,26,1,2,50,8.5389,4.44023,1.92308,1.36622,0.211864,0.110169,0.10169491916894913,0.25,1.48008,0.293333,0.703593,,,4.92487,0.187061,0.0591072,999,,,,"19541"
