Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Jazz Chisholm Jr.","MIA",114,457,412,104,63,18,3,20,65,65,38,3,122,3,3,1,0,21,6,0.252427,0.083151,0.266958,0.311475,0.317982,0.456311,0.329604,0.774293,0.203883,6.62785,0.307692,,0.889314,59.9448,4.26201,105.645,0.889314,3.7,4.08506715297699,5.379159331321716,2.49584,999,,,,"20454"
"Leody Taveras","TEX",148,570,517,133,88,28,3,14,72,68,46,4,117,1,4,2,0,16,4,0.257253,0.0807018,0.205263,0.393162,0.316901,0.404255,0.31065,0.721157,0.147002,5.48832,0.305128,,0.502317,65.7942,-3.65694,93.948,0.502317,7,-3.6310423016548157,9.094356298446655,2.47594,999,,,,"18900"
"Randy Arozarena","TBR",145,612,531,136,85,28,2,21,84,79,62,12,146,15,4,0,2,18,9,0.256121,0.101307,0.238562,0.424658,0.348039,0.435028,0.334583,0.783067,0.178908,4.96455,0.3125,,-1.35447,82.8069,8.23826,117.531,-1.35447,-0.9,11.500736594200134,-7.646031737327576,2.45783,999,,,,"19290"
"J.T. Realmuto","PHI",124,499,450,111,68,23,3,17,62,63,36,8,122,10,3,0,2,11,3,0.246667,0.0721443,0.244489,0.295082,0.314629,0.424444,0.313932,0.739074,0.177778,5.50292,0.299363,,0.117023,58.9591,-1.84119,95.0607,0.117023,1.3,-2.9363808184862137,10.467401266098022,2.44571,999,,,,"11739"
"Tommy Edman","STL",139,568,520,134,91,28,3,12,78,57,37,7,90,6,3,2,1,22,4,0.257692,0.0651408,0.158451,0.411111,0.312721,0.392308,0.302549,0.705029,0.134615,6.38566,0.289786,,1.73314,61.7422,-7.4653,90.2943,1.73314,4,-5.0964707136154175,10.261023044586182,2.44408,999,,,,"19470"
"Coby Mayo","BAL",143,615,543,129,76,30,2,21,74,86,59,15,159,10,3,0,1,3,1,0.237569,0.095935,0.258537,0.371069,0.321951,0.416206,0.312482,0.738158,0.178637,3.44141,0.295082,,-0.823744,71.9244,-3.00979,99.9347,-0.823744,2.2,-0.8718792237341404,4.459700107574463,2.44138,999,,,,"sa3014479"
"Logan O'Hoppe","LAA",100,417,363,93,59,12,0,22,52,60,43,6,86,9,2,0,1,2,2,0.256198,0.103118,0.206235,0.5,0.347722,0.471074,0.348826,0.818796,0.214876,2.03099,0.276265,,-1.25319,61.3548,10.5458,120.906,-1.25319,-6.7,9.192715406417847,0.960935115814209,2.42529,999,,,,"24729"
"Francisco Alvarez","NYM",134,507,442,100,60,18,0,22,63,77,55,17,129,7,3,0,1,2,1,0.226244,0.108481,0.254438,0.426357,0.319527,0.41629,0.308074,0.735816,0.190045,2.422,0.265306,,-0.831116,57.4378,-4.33719,96.2191,-0.831116,0.7,-3.2059138417243958,10.01437395811081,2.40083,999,,,,"26121"
"Nolan Arenado","STL",129,543,493,130,81,30,1,18,55,76,40,15,81,5,5,0,3,3,2,0.263692,0.0736648,0.149171,0.493827,0.322284,0.438134,0.317175,0.760417,0.174442,2.64333,0.280702,,-1.09942,65.6205,-0.540931,100.099,-1.09942,4.5,-1.0326445996761322,6.4951499700546265,2.38888,999,,,,"9777"
"Bryson Stott","PHI",140,576,524,135,95,26,2,12,68,64,43,8,104,3,5,1,1,20,3,0.257634,0.0746528,0.180556,0.413462,0.314783,0.383588,0.299648,0.69837,0.125954,5.54072,0.297821,,1.70898,61.2238,-8.95843,85.4848,1.70898,10.8,-8.648711085319519,12.916402339935303,2.38181,999,,,,"26294"
"Jack Suwinski","PIT",147,559,470,112,60,23,2,27,72,77,78,3,162,6,5,0,2,10,3,0.238298,0.139535,0.289803,0.481481,0.350626,0.468085,0.351359,0.818711,0.229787,4.47375,0.297203,,-0.352657,83.4241,15.3132,119.285,-0.352657,-10.3,13.002207577228546,-8.246061325073242,2.37278,999,,,,"22244"
"Spencer Torkelson","DET",152,656,574,143,75,33,1,34,94,96,69,16,149,7,6,0,1,3,0,0.249129,0.105183,0.227134,0.463087,0.333841,0.487805,0.342043,0.821646,0.238676,3.44467,0.274559,,-0.440192,92.8244,12.8947,117.834,-0.440192,-0.3,13.577459871768951,-12.351733982563019,2.34475,999,,,,"27465"
"Cody Bellinger",,130,542,485,127,84,24,1,18,78,72,44,6,91,4,9,0,4,13,4,0.261856,0.0811808,0.167897,0.483516,0.322878,0.426804,0.318982,0.749682,0.164948,4.9954,0.283117,,-0.0591577,66.3128,0.2733,99.9379,-0.0591577,3.1,-0.10084665566682816,5.091475486755371,2.33843,999,,,,"15998"
"Christopher Morel","CHC",137,557,500,125,70,23,4,28,82,85,48,10,162,4,3,2,0,9,4,0.25,0.0861759,0.290844,0.296296,0.318919,0.48,0.33417,0.798919,0.23,5.41006,0.309904,,-0.751286,75.1739,7.30669,110.12,-0.751286,-4.1,6.231699049472809,-2.0534095764160156,2.30837,999,,,,"21897"
"Jose Altuve","HOU",110,495,441,118,76,24,1,17,78,59,47,10,79,5,2,0,1,8,2,0.267574,0.0949495,0.159596,0.594937,0.343434,0.442177,0.333897,0.785611,0.174603,4.78947,0.291066,,-0.153361,66.694,6.38117,113.331,-0.153361,-3.4,7.7537185698747635,-1.5812170505523682,2.29256,999,,,,"5417"
"Oneil Cruz","PIT",116,497,445,111,66,20,5,20,75,71,47,5,134,3,2,0,1,15,5,0.249438,0.0945674,0.269618,0.350746,0.323944,0.451685,0.330193,0.775629,0.202247,6.75724,0.31058,,0.0343411,65.4346,4.87803,105.095,0.0343411,-2.6,3.1712477281689644,2.8783950805664062,2.2912,999,,,,"21711"
"Ian Happ","CHC",151,615,533,132,78,31,3,20,74,76,73,10,145,5,4,0,3,9,3,0.247655,0.118699,0.235772,0.503448,0.341463,0.429644,0.330008,0.771107,0.181989,4.60476,0.301075,,-0.591182,80.876,5.94188,107.33,-0.591182,3.7,4.99327951669693,-3.0791003704071045,2.27958,999,,,,"17919"
"Jeimer Candelario","CIN",133,541,481,124,70,30,2,22,72,79,50,9,124,8,2,0,1,4,1,0.257796,0.0924214,0.229205,0.403226,0.336414,0.465696,0.339583,0.80211,0.2079,4.12369,0.302671,,-0.538988,75.4468,9.52909,107.675,-0.538988,-2.3,4.604726672172546,-0.3121986389160156,2.26542,999,,,,"13621"
"Oswald Peraza","NYY",120,516,471,116,79,19,2,16,64,64,35,8,115,9,1,0,0,18,6,0.246284,0.0678295,0.222868,0.304348,0.310078,0.397028,0.302911,0.707105,0.150743,5.66362,0.293255,,0.181443,56.2446,-6.62703,93.0628,0.181443,3.4,-4.1076857298612595,9.087831020355225,2.24481,999,,,,"22823"
"Jordan Lawlar","ARI",127,558,498,123,85,22,4,12,83,66,46,6,137,11,3,0,1,22,5,0.246988,0.0824373,0.24552,0.335766,0.322581,0.379518,0.305299,0.702099,0.13253,7.02172,0.315341,,1.24171,61.9296,-6.05948,89.5747,1.24171,3.3,-5.965100288391113,9.450793504714966,2.2427,999,,,,"29976"
"Pete Alonso","NYM",150,636,550,133,74,24,1,34,81,105,65,17,134,16,5,0,8,3,0,0.241818,0.102201,0.210692,0.485075,0.336478,0.474545,0.339072,0.811023,0.232727,3.15629,0.255814,,-0.463307,88.4252,10.9323,116.999,-0.463307,-0.6,12.930699676275253,-12.284303307533264,2.22448,999,,,,"19251"
"CJ Abrams","WSN",146,587,538,137,88,28,4,17,83,68,30,8,104,13,3,3,1,36,5,0.254647,0.0511073,0.177172,0.288462,0.308219,0.416357,0.308301,0.724576,0.16171,7.54878,0.285714,,4.14188,66.6117,-4.91083,91.4277,4.14188,-2.1,-2.091918468475342,4.370458602905273,2.22082,999,,,,"25768"
"Pete Crow-Armstrong","CHC",124,551,500,123,80,21,6,16,90,76,36,2,149,10,2,3,1,24,9,0.246,0.0653358,0.270417,0.241611,0.308394,0.408,0.309746,0.716394,0.162,7.79775,0.317507,,0.0458624,63.1876,-3.9485,93.7464,0.0458624,5.7,-4.222853504121304,7.724544286727905,2.22052,999,,,,"27769"
"Adolis García","TEX",134,566,513,125,70,25,2,28,81,88,43,10,162,6,4,0,0,10,3,0.243665,0.0759717,0.286219,0.265432,0.30742,0.463938,0.322743,0.771358,0.220273,5.22484,0.296636,,-0.106093,71.017,2.05317,102.33,-0.106093,7.8,1.4739980697631836,1.561023235321045,2.22025,999,,,,"19287"
"Zach Neto","LAA",94,384,332,83,50,18,0,15,55,51,30,7,86,18,3,1,1,6,1,0.25,0.078125,0.223958,0.348837,0.342037,0.439759,0.334175,0.781796,0.189759,4.43194,0.290598,,0.0767557,51.8271,5.03897,110.752,0.0767557,-0.3,5.023734770715237,3.93280428647995,2.19411,999,,,,"31347"
"Ke'Bryan Hayes","PIT",121,502,460,118,77,26,4,11,60,54,38,12,99,2,2,0,1,10,4,0.256522,0.0756972,0.197211,0.383838,0.314741,0.402174,0.302366,0.716915,0.145652,5.38326,0.303977,,-0.49735,54.4914,-6.67443,86.4399,-0.49735,11.9,-8.930414587259293,13.744502902030945,2.18497,999,,,,"18577"
"Ezequiel Tovar","COL",145,600,562,148,92,33,4,19,79,81,30,12,138,5,2,1,0,11,4,0.263345,0.05,0.23,0.217391,0.305509,0.437722,0.311324,0.743232,0.174377,5.41761,0.316953,,-0.374401,69.593,-3.51349,78.8901,-0.374401,10.8,-16.06557872891426,17.413756847381592,2.1722,999,,,,"24064"
"Seiya Suzuki","CHC",133,550,481,129,78,26,4,21,71,69,60,8,121,3,6,0,3,5,5,0.268191,0.109091,0.22,0.495868,0.349091,0.469854,0.346683,0.818945,0.201663,4.05692,0.313043,,-2.13517,79.9448,12.9305,118.508,-2.13517,-1.4,10.47571873664856,-7.462610125541687,2.16841,999,,,,"30116"
"Justin Foscue","TEX",114,516,453,115,66,32,2,15,71,72,48,10,85,12,3,0,0,6,4,0.253863,0.0930233,0.164729,0.564706,0.339147,0.432671,0.32886,0.771818,0.178808,4.22553,0.280899,,-1.38211,67.3651,4.49353,106.57,-1.38211,-0.4,2.680131673812866,1.4959435164928436,2.16463,999,,,,"sa3014527"
"Kyle Teel","BOS",112,467,419,111,81,22,1,7,54,54,44,0,98,4,0,0,2,6,2,0.264916,0.0942184,0.20985,0.44898,0.340471,0.372315,0.316851,0.712786,0.107399,3.8622,0.33121,,-0.638117,56.3103,-0.590892,94.4791,-0.638117,0.9,-3.7274245619773865,9.479511618614197,2.15577,999,,,,"sa3022886"
"Jonatan Clase","SEA",129,598,536,115,67,24,7,17,87,71,53,5,184,6,3,0,0,39,9,0.214552,0.0886288,0.307692,0.288043,0.29097,0.380597,0.289699,0.671567,0.166045,8.60001,0.289941,,3.06898,58.6211,-14.2417,86.1251,3.06898,5.8,-6.872826099395752,7.997237205505371,2.13814,999,,,,"sa3008787"
"Matt Wallner","MIN",131,540,465,110,60,27,3,20,69,78,57,6,176,16,2,0,3,2,1,0.236559,0.105556,0.325926,0.323864,0.338889,0.436559,0.334137,0.775448,0.2,4.0571,0.332103,,-1.00063,72.865,7.06917,113.938,-1.00063,0.9,8.017634153366089,-5.052381157875061,2.1252,999,,,,"26466"
"Dominic Keegan","TBR",108,452,403,91,61,18,2,10,45,52,38,4,111,6,5,0,0,1,1,0.225806,0.0840708,0.245575,0.342342,0.298673,0.354839,0.284415,0.653511,0.129032,2.96192,0.28223,,-1.0003,42.3254,-12.7481,82.7578,-1.0003,7.8,-10.338518023490906,16.103939056396484,2.10628,999,,,,"sa3020194"
"Ceddanne Rafaela","BOS",132,566,528,140,88,30,5,17,80,80,24,11,129,8,4,2,0,20,8,0.265152,0.0424028,0.227915,0.186047,0.304965,0.4375,0.310569,0.742465,0.172348,6.8881,0.318653,,-0.216483,65.2947,-3.66906,90.125,-0.216483,6.7,-6.913605809211731,8.779658794403076,2.10368,999,,,,"24262"
"TJ Friedl","CIN",132,513,447,117,79,19,6,13,66,63,46,2,86,11,4,5,1,16,5,0.261745,0.0896686,0.167641,0.534884,0.34252,0.418345,0.330878,0.760864,0.1566,6.48706,0.295455,,0.0571233,67.8329,5.32686,101.839,0.0571233,0.5,1.2255754098296165,2.384920597076416,2.10231,999,,,,"19522"
"Tyler O'Neill","BOS",106,398,352,95,56,20,1,18,57,58,38,7,105,5,3,0,0,8,2,0.269886,0.0954774,0.263819,0.361905,0.346734,0.485795,0.350749,0.832529,0.215909,4.82055,0.331897,,0.0469726,59.195,10.7011,117.974,0.0469726,3.2,8.618761353194714,-1.1871249675750732,2.08948,999,,,,"15711"
"Spencer Steer","CIN",147,638,561,149,89,34,3,23,78,89,62,11,130,11,4,0,0,10,3,0.265597,0.0971787,0.203762,0.476923,0.347962,0.459893,0.343081,0.807855,0.194296,4.47736,0.305825,,-0.429708,90.8273,13.0907,110.019,-0.429708,3.4,7.489369630813599,-8.321046352386475,2.08389,999,,,,"26323"
"Jorbit Vivas","NYY",133,595,526,132,95,23,4,10,77,66,45,12,80,20,4,0,1,9,2,0.250951,0.0756303,0.134454,0.5625,0.331092,0.36692,0.302314,0.698013,0.11597,5.47078,0.277273,,-0.184514,64.5607,-7.93662,92.649,-0.184514,3.9,-5.425301864743233,6.086214065551758,2.08176,999,,,,"sa3005511"
"Daulton Varsho","TOR",142,526,476,115,66,23,2,24,71,75,42,6,119,4,2,2,1,12,5,0.241597,0.0798479,0.226236,0.352941,0.307252,0.44958,0.320553,0.756832,0.207983,5.16224,0.271642,,-0.527133,65.0417,0.951614,104.625,-0.527133,6.4,2.3879846930503845,0.6019401550292969,2.08023,999,,,,"19918"
"Triston Casas","BOS",134,524,446,119,70,23,2,24,71,76,73,10,120,2,3,0,2,1,1,0.266816,0.139313,0.229008,0.608333,0.370229,0.488789,0.363646,0.859018,0.221973,2.77677,0.311475,,-1.26227,83.5477,19.7013,126.914,-1.26227,-3,15.635708093643188,-12.626689910888672,2.07536,999,,,,"22514"
"Bryan Reynolds","PIT",145,610,539,140,89,27,4,20,77,79,59,11,127,8,4,0,4,7,1,0.25974,0.0967213,0.208197,0.464567,0.339344,0.435993,0.330044,0.775337,0.176252,4.76971,0.30303,,-0.139321,80.2365,5.91153,104.995,-0.139321,3,3.6352163702249527,-3.7239856719970703,2.06287,999,,,,"19326"
"Anthony Santander","BAL",139,588,531,136,77,32,1,26,74,83,46,12,126,7,4,0,1,3,1,0.256121,0.0782313,0.214286,0.365079,0.321429,0.467043,0.330163,0.788472,0.210923,3.17693,0.287206,,-0.731283,77.401,5.75658,112.19,-0.731283,-0.7,7.856930315494537,-7.1814815402030945,2.05949,999,,,,"14551"
"Dylan Carlson","STL",130,500,438,112,70,26,3,13,63,58,48,6,98,9,5,0,1,4,1,0.255708,0.096,0.196,0.489796,0.338,0.417808,0.325176,0.755808,0.1621,4.48602,0.298193,,-0.554398,63.7465,2.82445,105.463,-0.554398,-1.2,2.829641878604889,0.6371545791625977,2.04383,999,,,,"20126"
"Willson Contreras","STL",114,456,394,93,56,21,0,16,52,57,43,11,107,16,3,0,0,4,2,0.236041,0.0942982,0.234649,0.401869,0.333333,0.411168,0.317959,0.744501,0.175127,2.90308,0.281022,,-0.845489,55.4033,-0.157601,100.624,-0.845489,-3,-0.4927462637424469,5.377425193786621,2.03579,999,,,,"11609"
"David Hamilton","BOS",110,488,436,106,72,18,6,10,62,52,46,3,115,3,1,2,0,33,8,0.243119,0.0942623,0.235656,0.4,0.31893,0.380734,0.305355,0.699664,0.137615,7.8139,0.307692,,2.31417,54.1831,-5.27682,86.5106,2.31417,3.9,-5.573411226272583,9.279188632965088,2.02287,999,,,,"27531"
"Jeff McNeil","NYM",136,540,488,135,98,27,2,8,60,52,35,7,59,13,3,1,0,5,0,0.276639,0.0648148,0.109259,0.59322,0.339518,0.389344,0.316098,0.728862,0.112705,4.23072,0.299528,,-0.0710122,64.7747,-1.02116,101.598,-0.0710122,-1.1,0.9979464709758759,0.8841269016265869,2.02166,999,,,,"15362"
"Endy Rodríguez","PIT",118,501,453,114,71,28,4,11,68,57,41,8,97,4,3,0,0,2,0,0.251656,0.0818363,0.193613,0.42268,0.317365,0.403974,0.307657,0.721339,0.152318,4.69747,0.295977,,-0.432153,56.5844,-4.45957,89.987,-0.432153,0.6,-6.646858334541321,9.804144501686096,2.01637,999,,,,"25332"
"Zack Gelof","OAK",128,570,512,122,75,28,2,17,71,68,52,13,158,3,2,1,1,20,4,0.238281,0.0912281,0.277193,0.329114,0.311072,0.400391,0.301333,0.711463,0.162109,5.8048,0.309735,,1.41019,61.3839,-8.06732,94.5463,1.41019,0.9,-2.3145596981048584,2.9943562746047974,1.99894,999,,,,"29766"
"Harrison Bader","NYM",105,371,337,84,57,16,2,9,46,40,26,5,77,5,3,0,1,15,3,0.249258,0.0700809,0.207547,0.337662,0.309973,0.388724,0.299517,0.698697,0.139466,6.10214,0.295276,,1.09424,39.3939,-5.81028,90.4827,1.09424,9.3,-3.280045986175537,10.663168907165527,1.99624,999,,,,"18030"
"Jeremy Peña","HOU",143,599,548,135,94,24,1,16,73,65,39,7,122,7,4,1,0,10,4,0.24635,0.0651085,0.203673,0.319672,0.302676,0.381387,0.294068,0.684062,0.135036,4.38424,0.28744,,-0.713094,60.8926,-12.092,85.725,-0.713094,4,-10.958623707294464,10.602733612060547,1.99392,999,,,,"21636"
"Danny Jansen","TOR",90,305,270,65,35,16,0,14,40,46,27,4,61,6,2,0,1,0,1,0.240741,0.0885246,0.2,0.442623,0.321311,0.455556,0.329595,0.776867,0.214815,1.91191,0.258883,,-0.915206,40.0046,2.84216,110.892,-0.915206,0.8,3.06548810005188,6.40332156419754,1.97754,999,,,,"16535"
"Jackson Chourio","MIL",140,636,592,157,107,28,3,19,83,82,37,11,136,3,4,0,0,35,9,0.265203,0.0581761,0.213836,0.272059,0.309748,0.418919,0.3077,0.728667,0.153716,6.34746,0.312925,,2.1534,71.8546,-5.63827,91.1834,2.1534,0.5,-4.79329252243042,2.8368606567382812,1.96494,999,,,,"sa3015704"
"Tyler Black","MIL",118,530,455,109,69,22,7,11,76,65,62,7,115,11,2,0,1,24,7,0.23956,0.116981,0.216981,0.53913,0.343396,0.391209,0.320355,0.734605,0.151648,7.48501,0.296073,,0.805262,65.449,0.871618,99.6669,0.805262,-0.9,0.5865234434604645,1.0473839044570923,1.96295,999,,,,"sa3017623"
"Josh Jung","TEX",110,470,434,111,67,23,1,20,62,71,29,7,125,5,2,0,0,1,2,0.25576,0.0617021,0.265957,0.232,0.308511,0.451613,0.320361,0.760124,0.195853,2.69385,0.312715,,-1.36844,58.0421,0.775328,100.679,-1.36844,2.9,-0.9859490394592285,4.626925468444824,1.95542,999,,,,"26299"
"Nolan Schanuel","LAA",112,490,418,108,68,20,2,18,78,61,62,1,84,9,1,0,1,2,1,0.258373,0.126531,0.171429,0.738095,0.365306,0.444976,0.353954,0.810282,0.186603,3.93723,0.283912,,-1.08539,74.1824,14.4787,124.461,-1.08539,-1.5,13.275966882705688,-10.502058029174805,1.93672,999,,,,"33189"
"Brayan Rocchio","CLE",137,611,553,140,95,31,4,10,80,68,45,13,107,8,4,1,0,13,6,0.253165,0.0736498,0.175123,0.420561,0.316393,0.377939,0.296132,0.694332,0.124774,5.51303,0.295455,,-0.97266,63.1601,-11.2867,88.4103,-0.97266,1.3,-9.457570850849152,8.035008668899536,1.92821,999,,,,"23690"
"Colt Keith","DET",127,581,527,134,80,30,3,21,77,80,47,11,127,3,4,0,1,2,1,0.254269,0.080895,0.218589,0.370079,0.316695,0.442125,0.319191,0.758821,0.187856,3.61951,0.295039,,-0.938988,71.1854,0.393919,101.995,-0.938988,-3.1,0.4495347738265991,-0.9652261734008789,1.917,999,,,,"sa3014474"
"Ryan Jeffers","MIN",98,350,308,72,43,14,1,14,39,44,33,9,96,6,1,2,0,1,1,0.233766,0.0942857,0.274286,0.34375,0.318966,0.422078,0.312819,0.741043,0.188312,2.68167,0.291457,,-0.784552,41.0306,-1.61491,99.1616,-0.784552,2,-1.1361615657806396,8.430041313171387,1.91312,999,,,,"24618"
"Yandy Díaz","TBR",124,521,453,125,88,24,0,13,66,59,61,12,78,5,2,0,1,1,1,0.275938,0.117083,0.149712,0.782051,0.366603,0.415011,0.336534,0.781614,0.139073,1.93479,0.307692,,-1.31621,71.3384,7.85758,118.883,-1.31621,0.5,10.471807837486267,-9.071575164794922,1.90477,999,,,,"16578"
"Max Kepler","MIN",115,462,408,96,53,22,2,19,61,58,46,4,97,5,3,0,1,3,1,0.235294,0.0995671,0.209957,0.474227,0.318182,0.438726,0.323604,0.756907,0.203431,4.05451,0.261017,,-0.59259,58.2985,2.00651,106.637,-0.59259,5.4,3.081469714641571,0.3074073791503906,1.90318,999,,,,"12144"
"Sam Huff","TEX",93,371,337,80,48,13,0,19,44,57,30,8,113,3,1,0,1,0,1,0.237389,0.0808625,0.304582,0.265487,0.304582,0.445104,0.314315,0.749686,0.207715,1.49642,0.296117,,-0.984552,43.9533,-1.25085,96.4886,-0.984552,2.2,-2.5454970002174377,9.015843629837036,1.90215,999,,,,"22209"
"Jace Jung","DET",126,566,501,115,69,24,2,20,59,71,57,12,155,6,2,0,2,2,1,0.229541,0.100707,0.273852,0.367742,0.314488,0.40519,0.306203,0.719677,0.175649,3.04445,0.289634,,-0.946693,63.2424,-5.72137,92.9924,-0.946693,3.4,-5.699135720729828,5.479659080505371,1.89572,999,,,,"sa3019992"
"Shea Langeliers","OAK",121,469,427,98,56,20,2,20,55,60,36,8,128,4,2,0,2,2,1,0.229508,0.0767591,0.272921,0.28125,0.294243,0.42623,0.303484,0.720473,0.196721,3.50321,0.27758,,-0.700129,51.345,-5.79993,96.0374,-0.700129,-2.7,-2.926965117454529,5.916254758834839,1.88705,999,,,,"25816"
"Jasson Domínguez","NYY",136,611,545,130,85,23,4,18,86,72,61,6,164,2,3,0,2,24,6,0.238532,0.0998363,0.268412,0.371951,0.315876,0.394495,0.306939,0.710371,0.155963,6.59401,0.306011,,1.1734,68.6438,-5.80301,95.8549,1.1734,-2.3,-1.861278772354126,-0.05499696731567383,1.87897,999,,,,"28080"
"Yainer Diaz","HOU",112,448,421,112,71,21,1,19,55,71,20,15,85,3,4,0,0,1,1,0.266033,0.0446429,0.189732,0.235294,0.301339,0.456057,0.309661,0.757396,0.190024,2.63731,0.28972,,-0.830783,51.3442,-3.24199,96.5332,-0.830783,-2,-2.6917471289634705,6.230452537536621,1.87069,999,,,,"23003"
"Luis Arraez","MIA",147,605,553,171,134,27,3,7,73,59,45,12,39,3,4,0,6,3,2,0.309222,0.0743802,0.0644628,1.15385,0.361983,0.406872,0.33005,0.768855,0.0976492,3.44386,0.320939,,-1.55403,79.5819,5.86622,105.943,-1.55403,-7.2,2.900630474090576,-4.9770426750183105,1.84769,999,,,,"18568"
"Alek Thomas","ARI",138,543,496,128,84,26,6,12,71,65,36,7,107,5,4,2,1,9,3,0.258065,0.0662983,0.197053,0.336449,0.312384,0.407258,0.306637,0.719643,0.149194,6.12508,0.304462,,-0.375439,60.8683,-5.29305,90.4718,-0.375439,4.8,-6.784981727600098,6.79515016078949,1.84519,999,,,,"23792"
"Keibert Ruiz","WSN",124,503,464,125,83,25,0,17,52,60,32,11,51,5,2,0,1,2,1,0.269397,0.0636183,0.101392,0.627451,0.322068,0.43319,0.318411,0.755257,0.163793,2.05991,0.271357,,-0.861937,61.3028,0.015148,98.2051,-0.861937,-5.9,-1.980439007282257,3.3408875465393066,1.84398,999,,,,"19610"
"George Springer","TOR",116,509,455,113,74,20,2,17,66,62,46,11,100,5,3,0,1,10,2,0.248352,0.0903733,0.196464,0.46,0.3222,0.413187,0.312002,0.735387,0.164835,5.15778,0.281525,,0.27746,59.3247,-2.69397,98.6982,0.27746,7.3,-0.5164667963981628,1.6893301010131836,1.84144,999,,,,"12856"
"Jordan Walker","STL",152,625,559,150,94,26,2,28,69,87,52,12,133,10,4,0,0,10,4,0.268336,0.0832,0.2128,0.390977,0.3392,0.472272,0.341998,0.811472,0.203936,3.78583,0.303483,,-0.79785,88.4147,12.2621,116.74,-0.79785,-8.1,12.163716971874237,-14.989330291748047,1.8409,999,,,,"27475"
"Richie Palacios","TBR",121,495,431,106,69,26,3,8,63,59,50,7,80,7,4,3,0,9,3,0.24594,0.10101,0.161616,0.625,0.331301,0.37587,0.307171,0.707171,0.12993,5.3096,0.282421,,-0.383144,55.7071,-4.60574,98.5307,-0.383144,1,-1.2545907199382782,2.8187830448150635,1.83303,999,,,,"24589"
"Estevan Florial","CLE",117,512,455,104,61,24,3,16,69,59,51,5,163,2,3,1,2,17,7,0.228571,0.0996094,0.318359,0.312883,0.307241,0.4,0.304191,0.707241,0.171429,6.17424,0.315412,,-0.394405,56.3531,-6.03113,93.996,-0.394405,3.1,-4.077734082937241,4.98124623298645,1.82475,999,,,,"19151"
"Maikel Garcia","KCR",130,577,522,136,99,27,4,6,72,55,46,12,111,1,6,2,0,20,6,0.260536,0.0797227,0.192374,0.414414,0.318261,0.362069,0.290656,0.68033,0.101533,5.97692,0.316302,,0.435045,57.0213,-13.2828,78.3242,0.435045,10.9,-14.550853729248047,13.020076036453247,1.80222,999,,,,"22715"
"José Caballero","TBR",94,309,262,62,43,12,1,6,43,31,32,2,67,12,3,0,0,22,4,0.236641,0.10356,0.216828,0.477612,0.343042,0.358779,0.312889,0.701821,0.122137,6.83217,0.291667,,2.05675,36.242,-1.40788,102.494,2.05675,3.4,2.9799800515174866,4.535361647605896,1.7963,999,,,,"23401"
"Jorge Barrosa","ARI",122,538,477,119,82,25,4,8,69,57,49,6,103,5,2,5,0,12,7,0.249476,0.0910781,0.19145,0.475728,0.324578,0.368973,0.302323,0.693551,0.119497,5.52379,0.30163,,-1.55621,58.38,-7.17217,87.5793,-1.55621,7.5,-9.83459460735321,9.476778388023376,1.79151,999,,,,"sa3005524"
"Miguel Vargas","LAD",140,606,535,136,85,30,3,18,84,78,59,11,117,6,5,1,1,8,2,0.254206,0.0973597,0.193069,0.504274,0.332231,0.42243,0.321327,0.754661,0.168224,4.87748,0.291358,,-0.315168,75.3234,1.48578,102.924,-0.315168,-6.8,1.8802698850631714,-4.573368787765503,1.78959,999,,,,"20178"
"Austin Meadows",,113,467,411,107,62,25,4,16,57,62,46,3,87,5,5,0,2,3,3,0.260341,0.0985011,0.186296,0.528736,0.33833,0.457421,0.339884,0.795751,0.19708,3.91727,0.290735,,-1.5138,65.2435,8.34228,116.337,-1.5138,-0.5,7.627930641174316,-5.647707462310791,1.77965,999,,,,"15672"
"Trevor Story","BOS",94,392,353,85,49,21,2,13,50,50,32,6,112,4,3,0,1,13,3,0.240793,0.0816327,0.285714,0.285714,0.308673,0.422096,0.30972,0.73077,0.181303,6.07163,0.311688,,0.725061,44.9452,-2.81774,89.536,0.725061,4.3,-4.189846336841583,8.620987892150879,1.76995,999,,,,"12564"
"Jake Burger","MIA",135,527,482,122,67,27,2,26,65,72,31,12,136,10,4,0,0,1,1,0.253112,0.0588235,0.258065,0.227941,0.309298,0.479253,0.327064,0.788551,0.226141,3.03501,0.296296,,-0.96177,68.015,3.80309,103.942,-0.96177,-3.9,1.6117488145828247,-1.9636391401290894,1.75474,999,,,,"22275"
"Graham Pauley","SDP",128,547,497,124,81,25,3,15,76,70,42,4,113,6,1,1,1,10,3,0.249497,0.0767825,0.206581,0.371681,0.315018,0.402415,0.310236,0.717433,0.152918,5.59623,0.294595,,-0.229375,62.9514,-3.69733,98.3286,-0.229375,-1.7,-1.3619922697544098,0.3098471164703369,1.75284,999,,,,"sa3019858"
